"year","county_name","county_fips","party","totalvotes","ratio"
2004,"NEW KENT",51127,"DEMOCRAT",7946,0.307450289453813
2004,"NEW KENT",51127,"REPUBLICAN",7946,0.681349106468663
2004,"NORTHAMPTON",51131,"DEMOCRAT",5499,0.504637206764866
2004,"NORTHAMPTON",51131,"REPUBLICAN",5499,0.485360974722677
2004,"NORTHUMBERLAND",51133,"DEMOCRAT",6409,0.397565922920892
2004,"NORTHUMBERLAND",51133,"REPUBLICAN",6409,0.597909190201279
2004,"NOTTOWAY",51135,"DEMOCRAT",6030,0.43698175787728
2004,"NOTTOWAY",51135,"REPUBLICAN",6030,0.547761194029851
2004,"ORANGE",51137,"DEMOCRAT",12928,0.387917698019802
2004,"ORANGE",51137,"REPUBLICAN",12928,0.599396658415842
2004,"PAGE",51139,"DEMOCRAT",9603,0.346141830677913
2004,"PAGE",51139,"REPUBLICAN",9603,0.647818390086431
2004,"PATRICK",51141,"DEMOCRAT",8215,0.313085818624467
2004,"PATRICK",51141,"REPUBLICAN",8215,0.670359099208764
2004,"PITTSYLVANIA",51143,"DEMOCRAT",27417,0.338257285625707
2004,"PITTSYLVANIA",51143,"REPUBLICAN",27417,0.644600065652697
2004,"POWHATAN",51145,"DEMOCRAT",12163,0.255857929787059
2004,"POWHATAN",51145,"REPUBLICAN",12163,0.736249280605114
2004,"PRINCE EDWARD",51147,"DEMOCRAT",7316,0.496446145434664
2004,"PRINCE EDWARD",51147,"REPUBLICAN",7316,0.488108255877529
2004,"PRINCE GEORGE",51149,"DEMOCRAT",13254,0.382224234193451
2004,"PRINCE GEORGE",51149,"REPUBLICAN",13254,0.613475177304965
2004,"PRINCE WILLIAM",51153,"DEMOCRAT",132063,0.463952810401096
2004,"PRINCE WILLIAM",51153,"REPUBLICAN",132063,0.528353891703202
2004,"PULASKI",51155,"DEMOCRAT",14251,0.372605431197811
2004,"PULASKI",51155,"REPUBLICAN",14251,0.615325240334012
2004,"RAPPAHANNOCK",51157,"DEMOCRAT",4050,0.45358024691358
2004,"RAPPAHANNOCK",51157,"REPUBLICAN",4050,0.536296296296296
2004,"RICHMOND",51159,"DEMOCRAT",3361,0.369830407616781
2004,"RICHMOND",51159,"REPUBLICAN",3361,0.619458494495686
2004,"ROANOKE",51161,"DEMOCRAT",46973,0.342366891618589
2004,"ROANOKE",51161,"REPUBLICAN",46973,0.651352904860239
2004,"ROCKBRIDGE",51163,"DEMOCRAT",9181,0.395055004901427
2004,"ROCKBRIDGE",51163,"REPUBLICAN",9181,0.589478270340921
2004,"ROCKINGHAM",51165,"DEMOCRAT",29216,0.248938937568456
2004,"ROCKINGHAM",51165,"REPUBLICAN",29216,0.74401013143483
2004,"RUSSELL",51167,"DEMOCRAT",11423,0.452333012343517
2004,"RUSSELL",51167,"REPUBLICAN",11423,0.531996848463626
2004,"SCOTT",51169,"DEMOCRAT",9967,0.333500551821009
2004,"SCOTT",51169,"REPUBLICAN",9967,0.650045148991673
2004,"SHENANDOAH",51171,"DEMOCRAT",17146,0.302461215443835
2004,"SHENANDOAH",51171,"REPUBLICAN",17146,0.68937361483728
2004,"SMYTH",51173,"DEMOCRAT",12319,0.336309765403036
2004,"SMYTH",51173,"REPUBLICAN",12319,0.641772871174608
2004,"SOUTHAMPTON",51175,"DEMOCRAT",7492,0.457955152162306
2004,"SOUTHAMPTON",51175,"REPUBLICAN",7492,0.53630539241858
2004,"SPOTSYLVANIA",51177,"DEMOCRAT",45445,0.365782814391022
2004,"SPOTSYLVANIA",51177,"REPUBLICAN",45445,0.627725822422709
2004,"STAFFORD",51179,"DEMOCRAT",45986,0.37420084373505
2004,"STAFFORD",51179,"REPUBLICAN",45986,0.619753838124647
2004,"SURRY",51181,"DEMOCRAT",3522,0.554798409994321
2004,"SURRY",51181,"REPUBLICAN",3522,0.438103350369108
2004,"SUSSEX",51183,"DEMOCRAT",4345,0.556962025316456
2004,"SUSSEX",51183,"REPUBLICAN",4345,0.434982738780207
2004,"TAZEWELL",51185,"DEMOCRAT",17480,0.410983981693364
2004,"TAZEWELL",51185,"REPUBLICAN",17480,0.574313501144165
2004,"WARREN",51187,"DEMOCRAT",14068,0.372547625817458
2004,"WARREN",51187,"REPUBLICAN",14068,0.611316462894512
2004,"WASHINGTON",51191,"DEMOCRAT",22514,0.325974948920672
2004,"WASHINGTON",51191,"REPUBLICAN",22514,0.655103491161055
2004,"WESTMORELAND",51193,"DEMOCRAT",6848,0.492114485981308
2004,"WESTMORELAND",51193,"REPUBLICAN",6848,0.501314252336449
2004,"WISE",51195,"DEMOCRAT",14312,0.40539407490218
2004,"WISE",51195,"REPUBLICAN",14312,0.582029066517608
2004,"WYTHE",51197,"DEMOCRAT",11554,0.309935952916739
2004,"WYTHE",51197,"REPUBLICAN",11554,0.684697940107322
2004,"YORK",51199,"DEMOCRAT",29880,0.343908969210174
2004,"YORK",51199,"REPUBLICAN",29880,0.649129852744311
2004,"ALEXANDRIA",51510,"DEMOCRAT",61515,0.668389823620255
2004,"ALEXANDRIA",51510,"REPUBLICAN",61515,0.322587986669918
2004,"BEDFORD",51515,"DEMOCRAT",2542,0.409913453973249
2004,"BEDFORD",51515,"REPUBLICAN",2542,0.579071597167585
2004,"BRISTOL",51520,"DEMOCRAT",6724,0.356930398572278
2004,"BRISTOL",51520,"REPUBLICAN",6724,0.635782272456871
2004,"BUENA VISTA",51530,"DEMOCRAT",2389,0.391795730431143
2004,"BUENA VISTA",51530,"REPUBLICAN",2389,0.593135203013813
2004,"CHARLOTTESVILLE",51540,"DEMOCRAT",15450,0.717669902912621
2004,"CHARLOTTESVILLE",51540,"REPUBLICAN",15450,0.270032362459547
2004,"CHESAPEAKE",51550,"DEMOCRAT",91541,0.423242044548344
2004,"CHESAPEAKE",51550,"REPUBLICAN",91541,0.571142985110497
2004,"COLONIAL HEIGHTS",51570,"DEMOCRAT",8231,0.250394848742559
2004,"COLONIAL HEIGHTS",51570,"REPUBLICAN",8231,0.744623982505163
2004,"COVINGTON",51580,"DEMOCRAT",2301,0.51238591916558
2004,"COVINGTON",51580,"REPUBLICAN",2301,0.479791395045632
2004,"DANVILLE",51590,"DEMOCRAT",19112,0.493721222268732
2004,"DANVILLE",51590,"REPUBLICAN",19112,0.491785265801591
2004,"EMPORIA",51595,"DEMOCRAT",2221,0.561458802341288
2004,"EMPORIA",51595,"REPUBLICAN",2221,0.436740207113913
2004,"FAIRFAX",51600,"DEMOCRAT",10546,0.511568367153423
2004,"FAIRFAX",51600,"REPUBLICAN",10546,0.478380428598521
2004,"FALLS CHURCH",51610,"DEMOCRAT",6098,0.646769432600853
2004,"FALLS CHURCH",51610,"REPUBLICAN",6098,0.340111511971138
2004,"FRANKLIN",51620,"DEMOCRAT",3536,0.540158371040724
2004,"FRANKLIN",51620,"REPUBLICAN",3536,0.456165158371041
2004,"FREDERICKSBURG",51630,"DEMOCRAT",7542,0.541633518960488
2004,"FREDERICKSBURG",51630,"REPUBLICAN",7542,0.449482895783612
2004,"GALAX",51640,"DEMOCRAT",2335,0.422698072805139
2004,"GALAX",51640,"REPUBLICAN",2335,0.572162740899358
2004,"HAMPTON",51650,"DEMOCRAT",55741,0.574370750435048
2004,"HAMPTON",51650,"REPUBLICAN",55741,0.419780771783786
2004,"HARRISONBURG",51660,"DEMOCRAT",11030,0.428467815049864
2004,"HARRISONBURG",51660,"REPUBLICAN",11030,0.558930190389846
2004,"HOPEWELL",51670,"DEMOCRAT",7936,0.450226814516129
2004,"HOPEWELL",51670,"REPUBLICAN",7936,0.535660282258065
2004,"LEXINGTON",51678,"DEMOCRAT",2349,0.570455512984249
2004,"LEXINGTON",51678,"REPUBLICAN",2349,0.418050234142188
2004,"LYNCHBURG",51680,"DEMOCRAT",26340,0.445216400911162
2004,"LYNCHBURG",51680,"REPUBLICAN",26340,0.546697038724374
2004,"MANASSAS",51683,"DEMOCRAT",12903,0.431062543594513
2004,"MANASSAS",51683,"REPUBLICAN",12903,0.562427342478493
2004,"MANASSAS PARK",51685,"DEMOCRAT",3332,0.449579831932773
2004,"MANASSAS PARK",51685,"REPUBLICAN",3332,0.542316926770708
2004,"MARTINSVILLE",51690,"DEMOCRAT",5603,0.541852578975549
2004,"MARTINSVILLE",51690,"REPUBLICAN",5603,0.452971622345172
2004,"NEWPORT NEWS",51700,"DEMOCRAT",67952,0.519763951024252
2004,"NEWPORT NEWS",51700,"REPUBLICAN",67952,0.473981634094655
2004,"NORFOLK",51710,"DEMOCRAT",70570,0.616664304945444
2004,"NORFOLK",51710,"REPUBLICAN",70570,0.374110811959756
2004,"NORTON",51720,"DEMOCRAT",1504,0.482047872340426
2004,"NORTON",51720,"REPUBLICAN",1504,0.51063829787234
2004,"PETERSBURG",51730,"DEMOCRAT",11949,0.810277010628504
2004,"PETERSBURG",51730,"REPUBLICAN",11949,0.187296008034145
2004,"POQUOSON",51735,"DEMOCRAT",6480,0.219753086419753
2004,"POQUOSON",51735,"REPUBLICAN",6480,0.772222222222222
2004,"PORTSMOUTH",51740,"DEMOCRAT",39534,0.609905397885364
2004,"PORTSMOUTH",51740,"REPUBLICAN",39534,0.384782718672535
2004,"RADFORD",51750,"DEMOCRAT",4845,0.463157894736842
2004,"RADFORD",51750,"REPUBLICAN",4845,0.529205366357069
2004,"RICHMOND",51760,"DEMOCRAT",74325,0.701876892028254
2004,"RICHMOND",51760,"REPUBLICAN",74325,0.291113353514968
2004,"ROANOKE",51770,"DEMOCRAT",36000,0.523944444444444
2004,"ROANOKE",51770,"REPUBLICAN",36000,0.462805555555556
2004,"SALEM",51775,"DEMOCRAT",11484,0.37042842215256
2004,"SALEM",51775,"REPUBLICAN",11484,0.619557645419714
2004,"STAUNTON",51790,"DEMOCRAT",9629,0.390071658531519
2004,"STAUNTON",51790,"REPUBLICAN",9629,0.602866341260775
2004,"SUFFOLK",51800,"DEMOCRAT",32189,0.47323619870142
2004,"SUFFOLK",51800,"REPUBLICAN",32189,0.520767964211377
2004,"VIRGINIA BEACH",51810,"DEMOCRAT",175687,0.402226687233546
2004,"VIRGINIA BEACH",51810,"REPUBLICAN",175687,0.590550239915304
2004,"WAYNESBORO",51820,"DEMOCRAT",7963,0.350621625015698
2004,"WAYNESBORO",51820,"REPUBLICAN",7963,0.639457490895391
2004,"WILLIAMSBURG",51830,"DEMOCRAT",4320,0.512962962962963
2004,"WILLIAMSBURG",51830,"REPUBLICAN",4320,0.477777777777778
2004,"WINCHESTER",51840,"DEMOCRAT",9343,0.424595954190303
2004,"WINCHESTER",51840,"REPUBLICAN",9343,0.565450069570802
2008,"ACCOMACK",51001,"DEMOCRAT",15623,0.486910324521539
2008,"ACCOMACK",51001,"REPUBLICAN",15623,0.501376176150547
2008,"ALBEMARLE",51003,"DEMOCRAT",50984,0.584340185156127
2008,"ALBEMARLE",51003,"REPUBLICAN",50984,0.403577592970344
2008,"ALLEGHANY",51005,"DEMOCRAT",7369,0.482154973537793
2008,"ALLEGHANY",51005,"REPUBLICAN",7369,0.504138960510246
2008,"AMELIA",51007,"DEMOCRAT",6529,0.381069076428243
2008,"AMELIA",51007,"REPUBLICAN",6529,0.608056363914842
2008,"AMHERST",51009,"DEMOCRAT",14700,0.414557823129252
2008,"AMHERST",51009,"REPUBLICAN",14700,0.576190476190476
2008,"APPOMATTOX",51011,"DEMOCRAT",7630,0.346133682830931
2008,"APPOMATTOX",51011,"REPUBLICAN",7630,0.64259501965924
2008,"ARLINGTON",51013,"DEMOCRAT",110153,0.717129810354688
2008,"ARLINGTON",51013,"REPUBLICAN",110153,0.27122275380607
2008,"AUGUSTA",51015,"DEMOCRAT",33338,0.294708740776291
2008,"AUGUSTA",51015,"REPUBLICAN",33338,0.693502909592657
2008,"BATH",51017,"DEMOCRAT",2432,0.428865131578947
2008,"BATH",51017,"REPUBLICAN",2432,0.5546875
2008,"BEDFORD",51019,"DEMOCRAT",35830,0.307479765559587
2008,"BEDFORD",51019,"REPUBLICAN",35830,0.681551772257884
2008,"BLAND",51021,"DEMOCRAT",2959,0.291990537343697
2008,"BLAND",51021,"REPUBLICAN",2959,0.686380533964177
2008,"BOTETOURT",51023,"DEMOCRAT",17406,0.32707112489946
2008,"BOTETOURT",51023,"REPUBLICAN",17406,0.659025623348271
2008,"BRUNSWICK",51025,"DEMOCRAT",7914,0.62838008592368
2008,"BRUNSWICK",51025,"REPUBLICAN",7914,0.363532979529947
2008,"BUCHANAN",51027,"DEMOCRAT",8734,0.465193496679643
2008,"BUCHANAN",51027,"REPUBLICAN",8734,0.519922143347836
2008,"BUCKINGHAM",51029,"DEMOCRAT",6994,0.498856162424936
2008,"BUCKINGHAM",51029,"REPUBLICAN",6994,0.49013440091507
2008,"CAMPBELL",51031,"DEMOCRAT",25814,0.313434570388161
2008,"CAMPBELL",51031,"REPUBLICAN",25814,0.675757340977764
2008,"CAROLINE",51033,"DEMOCRAT",12919,0.554454679154733
2008,"CAROLINE",51033,"REPUBLICAN",12919,0.434785974146606
2008,"CARROLL",51035,"DEMOCRAT",12579,0.326655537006121
2008,"CARROLL",51035,"REPUBLICAN",12579,0.6508466491772
2008,"CHARLES CITY",51036,"DEMOCRAT",4153,0.68336142547556
2008,"CHARLES CITY",51036,"REPUBLICAN",4153,0.310137250180592
2008,"CHARLOTTE",51037,"DEMOCRAT",6157,0.439337339613448
2008,"CHARLOTTE",51037,"REPUBLICAN",6157,0.54766931947377
2008,"CHESTERFIELD",51041,"DEMOCRAT",162088,0.458454666600859
2008,"CHESTERFIELD",51041,"REPUBLICAN",162088,0.53312398203445
2008,"CLARKE",51043,"DEMOCRAT",7431,0.465213295653344
2008,"CLARKE",51043,"REPUBLICAN",7431,0.516754138070246
2008,"CRAIG",51045,"DEMOCRAT",2621,0.334605112552461
2008,"CRAIG",51045,"REPUBLICAN",2621,0.646699732926364
2008,"CULPEPER",51047,"DEMOCRAT",19741,0.445874069196089
2008,"CULPEPER",51047,"REPUBLICAN",19741,0.542576363912669
2008,"CUMBERLAND",51049,"DEMOCRAT",4724,0.477349703640982
2008,"CUMBERLAND",51049,"REPUBLICAN",4724,0.511854360711262
2008,"DICKENSON",51051,"DEMOCRAT",6753,0.485413890122908
2008,"DICKENSON",51051,"REPUBLICAN",6753,0.492225677476677
2008,"DINWIDDIE",51053,"DEMOCRAT",12892,0.484486503257834
2008,"DINWIDDIE",51053,"REPUBLICAN",12892,0.506205398696866
2008,"ESSEX",51057,"DEMOCRAT",5364,0.546979865771812
2008,"ESSEX",51057,"REPUBLICAN",5364,0.443512304250559
2008,"FAIRFAX",51059,"DEMOCRAT",516254,0.601175003002398
2008,"FAIRFAX",51059,"REPUBLICAN",516254,0.389331608084393
2008,"FAUQUIER",51061,"DEMOCRAT",34219,0.427131125982641
2008,"FAUQUIER",51061,"REPUBLICAN",34219,0.561880826441451
2008,"FLOYD",51063,"DEMOCRAT",7516,0.390766365087813
2008,"FLOYD",51063,"REPUBLICAN",7516,0.590872804683342
2008,"FLUVANNA",51065,"DEMOCRAT",12735,0.485669414998037
2008,"FLUVANNA",51065,"REPUBLICAN",12735,0.504122497055359
2008,"FRANKLIN",51067,"DEMOCRAT",25401,0.378646509979922
2008,"FRANKLIN",51067,"REPUBLICAN",25401,0.606826502893587
2008,"FREDERICK",51069,"DEMOCRAT",33612,0.385606331072236
2008,"FREDERICK",51069,"REPUBLICAN",33612,0.599458526716649
2008,"GILES",51071,"DEMOCRAT",7795,0.409493264913406
2008,"GILES",51071,"REPUBLICAN",7795,0.572418216805645
2008,"GLOUCESTER",51073,"DEMOCRAT",19222,0.359796067006555
2008,"GLOUCESTER",51073,"REPUBLICAN",19222,0.628914785142025
2008,"GOOCHLAND",51075,"DEMOCRAT",12562,0.383139627447859
2008,"GOOCHLAND",51075,"REPUBLICAN",12562,0.608422225760229
2008,"GRAYSON",51077,"DEMOCRAT",7220,0.343490304709141
2008,"GRAYSON",51077,"REPUBLICAN",7220,0.628808864265928
2008,"GREENE",51079,"DEMOCRAT",8260,0.384261501210654
2008,"GREENE",51079,"REPUBLICAN",8260,0.602905569007264
2008,"GREENSVILLE",51081,"DEMOCRAT",4887,0.638837732760385
2008,"GREENSVILLE",51081,"REPUBLICAN",4887,0.353795784735011
2008,"HALIFAX",51083,"DEMOCRAT",16850,0.482255192878338
2008,"HALIFAX",51083,"REPUBLICAN",16850,0.510385756676558
2008,"HANOVER",51085,"DEMOCRAT",56248,0.327958327407197
2008,"HANOVER",51085,"REPUBLICAN",56248,0.663916939268952
2008,"HENRICO",51087,"DEMOCRAT",154966,0.557044771111082
2008,"HENRICO",51087,"REPUBLICAN",154966,0.434811507040254
2008,"HENRY",51089,"DEMOCRAT",25215,0.440928019036288
2008,"HENRY",51089,"REPUBLICAN",25215,0.54562760261749
2008,"HIGHLAND",51091,"DEMOCRAT",1554,0.37966537966538
2008,"HIGHLAND",51091,"REPUBLICAN",1554,0.598455598455598
2008,"ISLE OF WIGHT",51093,"DEMOCRAT",19997,0.428714307146072
2008,"ISLE OF WIGHT",51093,"REPUBLICAN",19997,0.56298444766715
2008,"JAMES CITY",51095,"DEMOCRAT",38603,0.449498743620962
2008,"JAMES CITY",51095,"REPUBLICAN",38603,0.541719555474963
2008,"KING AND QUEEN",51097,"DEMOCRAT",3705,0.517678812415654
2008,"KING AND QUEEN",51097,"REPUBLICAN",3705,0.475843454790823
2008,"KING GEORGE",51099,"DEMOCRAT",10474,0.427057475654
2008,"KING GEORGE",51099,"REPUBLICAN",10474,0.56215390490739
2008,"KING WILLIAM",51101,"DEMOCRAT",8388,0.398664759179781
2008,"KING WILLIAM",51101,"REPUBLICAN",8388,0.592036242250835
2008,"LANCASTER",51103,"DEMOCRAT",6938,0.46627270106659
2008,"LANCASTER",51103,"REPUBLICAN",6938,0.525655808590372
2008,"LEE",51105,"DEMOCRAT",9227,0.348867454210469
2008,"LEE",51105,"REPUBLICAN",9227,0.631299447274304
2008,"LOUDOUN",51107,"DEMOCRAT",139459,0.536681031701073
2008,"LOUDOUN",51107,"REPUBLICAN",139459,0.454154984619135
2008,"LOUISA",51109,"DEMOCRAT",15353,0.454504005731779
2008,"LOUISA",51109,"REPUBLICAN",15353,0.532925161206279
2008,"LUNENBURG",51111,"DEMOCRAT",5650,0.478407079646018
2008,"LUNENBURG",51111,"REPUBLICAN",5650,0.513274336283186
2008,"MADISON",51113,"DEMOCRAT",6699,0.427227944469324
2008,"MADISON",51113,"REPUBLICAN",6699,0.560979250634423
2008,"MATHEWS",51115,"DEMOCRAT",5440,0.355514705882353
2008,"MATHEWS",51115,"REPUBLICAN",5440,0.635294117647059
2008,"MECKLENBURG",51117,"DEMOCRAT",15082,0.472550059673783
2008,"MECKLENBURG",51117,"REPUBLICAN",15082,0.518299960217478
2008,"MIDDLESEX",51119,"DEMOCRAT",6006,0.398101898101898
2008,"MIDDLESEX",51119,"REPUBLICAN",6006,0.59024309024309
2008,"MONTGOMERY",51121,"DEMOCRAT",40653,0.517329594371879
2008,"MONTGOMERY",51121,"REPUBLICAN",40653,0.468058937839766
2008,"NELSON",51125,"DEMOCRAT",8133,0.539899176195746
2008,"NELSON",51125,"REPUBLICAN",8133,0.44842001721382
2008,"NEW KENT",51127,"DEMOCRAT",9991,0.349614653187869
2008,"NEW KENT",51127,"REPUBLICAN",9991,0.639075167650886
2008,"NORTHAMPTON",51131,"DEMOCRAT",6586,0.57698147585788
2008,"NORTHAMPTON",51131,"REPUBLICAN",6586,0.411934406316429
2008,"NORTHUMBERLAND",51133,"DEMOCRAT",7406,0.447204968944099
2008,"NORTHUMBERLAND",51133,"REPUBLICAN",7406,0.545638671347556
2008,"NOTTOWAY",51135,"DEMOCRAT",6988,0.488408700629651
2008,"NOTTOWAY",51135,"REPUBLICAN",6988,0.500715512306812
2008,"ORANGE",51137,"DEMOCRAT",15801,0.449781659388646
2008,"ORANGE",51137,"REPUBLICAN",15801,0.53832035947092
2008,"PAGE",51139,"DEMOCRAT",10389,0.407642699008567
2008,"PAGE",51139,"REPUBLICAN",10389,0.581480411974204
2008,"PATRICK",51141,"DEMOCRAT",8531,0.337475090845153
2008,"PATRICK",51141,"REPUBLICAN",8531,0.643652561247216
2008,"PITTSYLVANIA",51143,"DEMOCRAT",30433,0.375086255052082
2008,"PITTSYLVANIA",51143,"REPUBLICAN",30433,0.615450333519535
2008,"POWHATAN",51145,"DEMOCRAT",14456,0.293096292197012
2008,"POWHATAN",51145,"REPUBLICAN",14456,0.697841726618705
2008,"PRINCE EDWARD",51147,"DEMOCRAT",9388,0.543353216872603
2008,"PRINCE EDWARD",51147,"REPUBLICAN",9388,0.444610140605028
2008,"PRINCE GEORGE",51149,"DEMOCRAT",16006,0.445457953267525
2008,"PRINCE GEORGE",51149,"REPUBLICAN",16006,0.54679495189304
2008,"PRINCE WILLIAM",51153,"DEMOCRAT",162446,0.575175750711005
2008,"PRINCE WILLIAM",51153,"REPUBLICAN",162446,0.416267559681371
2008,"PULASKI",51155,"DEMOCRAT",15050,0.393222591362126
2008,"PULASKI",51155,"REPUBLICAN",15050,0.588504983388704
2008,"RAPPAHANNOCK",51157,"DEMOCRAT",4405,0.477866061293984
2008,"RAPPAHANNOCK",51157,"REPUBLICAN",4405,0.505561861520999
2008,"RICHMOND",51159,"DEMOCRAT",3745,0.432042723631509
2008,"RICHMOND",51159,"REPUBLICAN",3745,0.558611481975968
2008,"ROANOKE",51161,"DEMOCRAT",50975,0.388661108386464
2008,"ROANOKE",51161,"REPUBLICAN",50975,0.599725355566454
2008,"ROCKBRIDGE",51163,"DEMOCRAT",10195,0.426385483079941
2008,"ROCKBRIDGE",51163,"REPUBLICAN",10195,0.562236390387445
2008,"ROCKINGHAM",51165,"DEMOCRAT",33334,0.313583728325433
2008,"ROCKINGHAM",51165,"REPUBLICAN",33334,0.674026519469611
2008,"RUSSELL",51167,"DEMOCRAT",11494,0.429093440055681
2008,"RUSSELL",51167,"REPUBLICAN",11494,0.555855228815034
2008,"SCOTT",51169,"DEMOCRAT",9875,0.275949367088608
2008,"SCOTT",51169,"REPUBLICAN",9875,0.706835443037975
2008,"SHENANDOAH",51171,"DEMOCRAT",19223,0.359569265983457
2008,"SHENANDOAH",51171,"REPUBLICAN",19223,0.6245123029704
2008,"SMYTH",51173,"DEMOCRAT",12302,0.344578117379288
2008,"SMYTH",51173,"REPUBLICAN",12302,0.635425134124533
2008,"SOUTHAMPTON",51175,"DEMOCRAT",9067,0.485496856733208
2008,"SOUTHAMPTON",51175,"REPUBLICAN",9067,0.505459358111834
2008,"SPOTSYLVANIA",51177,"DEMOCRAT",54069,0.460467180824502
2008,"SPOTSYLVANIA",51177,"REPUBLICAN",54069,0.529138693151344
2008,"STAFFORD",51179,"DEMOCRAT",55455,0.46372734649716
2008,"STAFFORD",51179,"REPUBLICAN",55455,0.526931746461095
2008,"SURRY",51181,"DEMOCRAT",4325,0.607167630057803
2008,"SURRY",51181,"REPUBLICAN",4325,0.384508670520231
2008,"SUSSEX",51183,"DEMOCRAT",5363,0.615513705015849
2008,"SUSSEX",51183,"REPUBLICAN",5363,0.377773634159985
2008,"TAZEWELL",51185,"DEMOCRAT",17061,0.327999531094309
2008,"TAZEWELL",51185,"REPUBLICAN",17061,0.656526581091378
2008,"WARREN",51187,"DEMOCRAT",16126,0.433895572367605
2008,"WARREN",51187,"REPUBLICAN",16126,0.55060151308446
2008,"WASHINGTON",51191,"DEMOCRAT",24500,0.329102040816327
2008,"WASHINGTON",51191,"REPUBLICAN",24500,0.656204081632653
2008,"WESTMORELAND",51193,"DEMOCRAT",8377,0.546376984600692
2008,"WESTMORELAND",51193,"REPUBLICAN",8377,0.443953682702638
2008,"WISE",51195,"DEMOCRAT",14138,0.353303154618758
2008,"WISE",51195,"REPUBLICAN",14138,0.630499363417739
2008,"WYTHE",51197,"DEMOCRAT",12491,0.328796733648227
2008,"WYTHE",51197,"REPUBLICAN",12491,0.65703306380594
2008,"YORK",51199,"DEMOCRAT",33897,0.404165560374074
2008,"YORK",51199,"REPUBLICAN",33897,0.585096026197009
2008,"ALEXANDRIA",51510,"DEMOCRAT",70364,0.717312830424649
2008,"ALEXANDRIA",51510,"REPUBLICAN",70364,0.272596782445569
2008,"BEDFORD",51515,"DEMOCRAT",2734,0.441843452816386
2008,"BEDFORD",51515,"REPUBLICAN",2734,0.547549378200439
2008,"BRISTOL",51520,"DEMOCRAT",7359,0.362141595325452
2008,"BRISTOL",51520,"REPUBLICAN",7359,0.622231281424107
2008,"BUENA VISTA",51530,"DEMOCRAT",2423,0.457284358233595
2008,"BUENA VISTA",51530,"REPUBLICAN",2423,0.529096161782914
2008,"CHARLOTTESVILLE",51540,"DEMOCRAT",20044,0.783526242267013
2008,"CHARLOTTESVILLE",51540,"REPUBLICAN",20044,0.203452404709639
2008,"CHESAPEAKE",51550,"DEMOCRAT",107521,0.502171668790283
2008,"CHESAPEAKE",51550,"REPUBLICAN",107521,0.489439272328196
2008,"COLONIAL HEIGHTS",51570,"DEMOCRAT",8849,0.289524240027122
2008,"COLONIAL HEIGHTS",51570,"REPUBLICAN",8849,0.696236862922364
2008,"COVINGTON",51580,"DEMOCRAT",2354,0.553950722175021
2008,"COVINGTON",51580,"REPUBLICAN",2354,0.433305012744265
2008,"DANVILLE",51590,"DEMOCRAT",20890,0.591287697462901
2008,"DANVILLE",51590,"REPUBLICAN",20890,0.400239348970799
2008,"EMPORIA",51595,"DEMOCRAT",2617,0.650363011081391
2008,"EMPORIA",51595,"REPUBLICAN",2617,0.342758884218571
2008,"FAIRFAX",51600,"DEMOCRAT",11398,0.576855588699772
2008,"FAIRFAX",51600,"REPUBLICAN",11398,0.411563432181084
2008,"FALLS CHURCH",51610,"DEMOCRAT",6750,0.695555555555556
2008,"FALLS CHURCH",51610,"REPUBLICAN",6750,0.291851851851852
2008,"FRANKLIN",51620,"DEMOCRAT",4427,0.636774339281681
2008,"FRANKLIN",51620,"REPUBLICAN",4427,0.355997289360741
2008,"FREDERICKSBURG",51630,"DEMOCRAT",9677,0.636044228583239
2008,"FREDERICKSBURG",51630,"REPUBLICAN",9677,0.352691949984499
2008,"GALAX",51640,"DEMOCRAT",2402,0.43796835970025
2008,"GALAX",51640,"REPUBLICAN",2402,0.548293089092423
2008,"HAMPTON",51650,"DEMOCRAT",67943,0.690534712921125
2008,"HAMPTON",51650,"REPUBLICAN",67943,0.301370266252594
2008,"HARRISONBURG",51660,"DEMOCRAT",14675,0.575400340715503
2008,"HARRISONBURG",51660,"REPUBLICAN",14675,0.412129471890971
2008,"HOPEWELL",51670,"DEMOCRAT",9524,0.554913901721966
2008,"HOPEWELL",51670,"REPUBLICAN",9524,0.435636287274255
2008,"LEXINGTON",51678,"DEMOCRAT",2479,0.622428398547802
2008,"LEXINGTON",51678,"REPUBLICAN",2479,0.368697055264219
2008,"LYNCHBURG",51680,"DEMOCRAT",34341,0.473748580414082
2008,"LYNCHBURG",51680,"REPUBLICAN",34341,0.513613464954428
2008,"MANASSAS",51683,"DEMOCRAT",13627,0.551698833198797
2008,"MANASSAS",51683,"REPUBLICAN",13627,0.438467747853526
2008,"MANASSAS PARK",51685,"DEMOCRAT",4140,0.594927536231884
2008,"MANASSAS PARK",51685,"REPUBLICAN",4140,0.394685990338164
2008,"MARTINSVILLE",51690,"DEMOCRAT",6520,0.634815950920245
2008,"MARTINSVILLE",51690,"REPUBLICAN",6520,0.354447852760736
2008,"NEWPORT NEWS",51700,"DEMOCRAT",81295,0.639301310043668
2008,"NEWPORT NEWS",51700,"REPUBLICAN",81295,0.352629312995879
2008,"NORFOLK",51710,"DEMOCRAT",88446,0.710252583497275
2008,"NORFOLK",51710,"REPUBLICAN",88446,0.280555367116659
2008,"NORTON",51720,"DEMOCRAT",1512,0.491402116402116
